20.000000,-1.290838
20.138773,-1.116642
20.278508,-0.946908
20.419213,-0.781591
20.560895,-0.620644
20.703559,-0.464025
20.847213,-0.311688
20.991865,-0.163593
21.137519,-0.019698
21.284185,0.120039
21.431868,0.255657
21.580576,0.387195
21.730315,0.514692
21.881094,0.638184
22.032919,0.757709
22.185797,0.873303
22.339736,0.985000
22.494744,1.092835
22.650826,1.196841
22.807992,1.297053
22.966248,1.393501
23.125603,1.486217
23.286063,1.575234
23.447636,1.660579
23.610331,1.742284
23.774154,1.820377
23.939114,1.894886
24.105219,1.965840
24.272476,2.033264
24.440894,2.097185
24.610480,2.157630
24.781243,2.214624
24.953191,2.268190
25.126332,2.349171
25.300674,2.438484
25.476226,2.524736
25.652997,2.607951
25.830993,2.688153
26.010225,2.765365
26.190700,2.839612
26.372428,2.910914
26.555417,2.979294
26.739675,3.044774
26.925212,3.107373
27.112036,3.167114
27.300156,3.224016
27.489582,3.278098
27.680322,3.329380
27.872385,3.377880
28.065782,3.423616
28.260520,3.466607
28.456609,3.506870
28.654059,3.544422
28.852879,3.579280
29.053079,3.611459
29.254667,3.640976
29.457654,3.667845
29.662050,3.692082
29.867864,3.713702
30.075106,3.732719
30.283787,3.749146
30.493915,3.762998
30.705501,3.774287
30.918555,3.783026
31.133087,3.789228
31.349108,3.792905
31.566628,3.807288
31.785657,3.849410
32.006206,3.889342
32.228286,3.927098
32.451906,3.962690
32.677078,3.996130
32.903812,4.027430
33.132119,4.056602
33.362011,4.083658
33.593497,4.108608
33.826590,4.131463
34.061301,4.152233
34.297639,4.170930
34.535618,4.187562
34.775248,4.202140
35.016541,4.214673
35.259508,4.225170
35.504160,4.233640
35.750511,4.240091
35.998570,4.244533
36.248351,4.246972
36.499865,4.247418
36.753124,4.245877
37.008140,4.242357
37.264926,4.236866
37.523494,4.229409
37.783856,4.219995
38.046024,4.208629
38.310011,4.195317
38.575830,4.180065
38.843494,4.162880
39.113014,4.143767
39.384405,4.122731
39.657679,4.099777
39.932849,4.074911
40.209928,4.077335
40.488930,4.087463
40.769868,4.095961
41.052755,4.102835
41.337605,4.108090
41.624431,4.111733
41.913248,4.113768
42.204069,4.114202
42.496907,4.113038
42.791777,4.110282
43.088694,4.105938
43.387670,4.100012
43.688721,4.092507
43.991861,4.083427
44.297105,4.072776
44.604466,4.060559
44.913960,4.046778
45.225601,4.031438
45.539405,4.014542
45.855386,3.996092
46.173560,3.976093
46.493941,3.954546
46.816546,3.931454
47.141388,3.906821
47.468485,3.880647
47.797851,3.852936
48.129503,3.823690
48.463456,3.792910
48.799726,3.760599
49.138329,3.726758
49.479282,3.691388
49.822601,3.654491
50.168301,3.632813
50.516401,3.627499
50.866915,3.620902
51.219862,3.613024
51.575258,3.603866
51.933119,3.593432
52.293464,3.581723
52.656309,3.568742
53.021672,3.554489
53.389570,3.538968
53.760020,3.522179
54.133041,3.504123
54.508651,3.484803
54.886866,3.464220
55.267706,3.442373
55.651188,3.419266
56.037331,3.394898
56.426154,3.369270
56.817674,3.342383
57.211911,3.314237
57.608883,3.284834
