20,0
100,0
125,0.2
160,0.4
200,0.6
250,0.8
315,1.1
400,1.5
500,2.1
630,2.8
800,3.3
1000,4.1
1250,5.5
1600,7.7
2000,11
2500,15.3
3150,15.7
4000,12.9
5000,10.6
6300,9.4
8000,9.5
10000,6.8
12500,3.8
16000,0.7
20000,0.7
